video_id,routine,start_idx,end_idx,sequence
P35_104,washing,51,53,"['put-down(knife)', 'wash(fork)', 'put-down(fork)']"
P35_104,washing,60,62,"['wash(knife)', 'put-down(knife)', 'wash(fork)']"
P35_104,washing,61,63,"['put-down(knife)', 'wash(fork)', 'put-down(fork)']"
P35_104,washing,62,64,"['wash(fork)', 'put-down(fork)', 'wash(knife)']"
P35_104,washing,63,65,"['put-down(fork)', 'wash(knife)', 'put-down(knife)']"
P35_104,washing,64,66,"['wash(knife)', 'put-down(knife)', 'wash(fork)']"
P35_104,washing,65,67,"['put-down(knife)', 'wash(fork)', 'put-down(fork)']"
P35_104,washing,68,70,"['wash(fork)', 'put-down(fork)', 'wash(knife)']"
P35_104,washing,69,71,"['put-down(fork)', 'wash(knife)', 'put-down(knife)']"
P35_104,washing,70,72,"['wash(knife)', 'put-down(knife)', 'wash(knife)']"
P35_104,washing,71,73,"['put-down(knife)', 'wash(knife)', 'put-down(knife)']"
P35_104,washing,72,74,"['wash(knife)', 'put-down(knife)', 'wash(knife)']"
P35_104,washing,73,75,"['put-down(knife)', 'wash(knife)', 'put-down(knife)']"
P35_104,washing,74,76,"['wash(knife)', 'put-down(knife)', 'wash(fork)']"
P35_104,washing,75,77,"['put-down(knife)', 'wash(fork)', 'put-down(fork)']"
P35_104,washing,76,78,"['wash(fork)', 'put-down(fork)', 'wash(knife)']"
P35_104,washing,77,79,"['put-down(fork)', 'wash(knife)', 'put-down(knife)']"
P35_104,washing,78,80,"['wash(knife)', 'put-down(knife)', 'wash(fork)']"
P35_104,washing,79,81,"['put-down(knife)', 'wash(fork)', 'put-down(fork)']"
P35_104,washing,80,82,"['wash(fork)', 'put-down(fork)', 'wash(knife)']"
P35_104,washing,81,83,"['put-down(fork)', 'wash(knife)', 'put-down(knife)']"
P35_104,washing,82,84,"['wash(knife)', 'put-down(knife)', 'wash(knife)']"
P35_104,washing,83,85,"['put-down(knife)', 'wash(knife)', 'put-down(knife)']"
P35_104,washing,86,88,"['wash(plate)', 'put-down(plate)', 'wash(plate)']"
P35_104,washing,87,89,"['put-down(plate)', 'wash(plate)', 'put-down(plate)']"
P35_104,drying,96,98,"['pick-up(cloth)', 'dry(hand)', 'put-down(cloth)']"
P35_104,other,105,107,"['turn-off(tap)', 'turn-on(tap)', 'turn-off(tap)']"
P35_104,container_usage,116,118,"['open(cupboard)', 'pick-up(plate)', 'close(cupboard)']"
P35_104,object_transfer,117,119,"['pick-up(plate)', 'close(cupboard)', 'put-down(plate)']"
P35_104,washing,136,138,"['pick-up(sponge)', 'turn-on(tap)', 'rinse(sponge)']"
P35_104,washing,137,139,"['turn-on(tap)', 'rinse(sponge)', 'turn-off(tap)']"
P35_104,washing,138,140,"['rinse(sponge)', 'turn-off(tap)', 'pick-up(soap)']"
P35_104,washing,139,141,"['turn-off(tap)', 'pick-up(soap)', 'pour(liquid:washing:up)']"
P35_104,washing,140,142,"['pick-up(soap)', 'pour(liquid:washing:up)', 'put-down(liquid:washing:up)']"
P35_104,washing,168,170,"['turn-on(tap)', 'rinse(sponge)', 'turn-off(tap)']"
P35_104,washing,169,171,"['rinse(sponge)', 'turn-off(tap)', 'pick-up(soap)']"
P35_104,washing,170,172,"['turn-off(tap)', 'pick-up(soap)', 'pour(liquid:washing:up)']"
P35_104,washing,171,173,"['pick-up(soap)', 'pour(liquid:washing:up)', 'put-down(liquid:washing:up)']"
P35_104,washing,181,183,"['turn-on(tap)', 'rinse(sponge)', 'turn-off(tap)']"
P35_104,washing,182,184,"['rinse(sponge)', 'turn-off(tap)', 'pick-up(soap)']"
P35_104,washing,183,185,"['turn-off(tap)', 'pick-up(soap)', 'pour(liquid:washing:up)']"
P35_104,washing,184,186,"['pick-up(soap)', 'pour(liquid:washing:up)', 'put-down(liquid:washing:up)']"
P35_104,object_transfer,187,189,"['pick-up(glass)', 'lather(glass)', 'pick-up(glass)']"
P35_104,object_transfer,188,190,"['lather(glass)', 'pick-up(glass)', 'lather(glass)']"
P35_104,object_transfer,189,191,"['pick-up(glass)', 'lather(glass)', 'pick-up(glass)']"
P35_104,object_transfer,190,192,"['lather(glass)', 'pick-up(glass)', 'lather(glass)']"
P35_104,washing,193,195,"['put-down(sponge)', 'turn-on(tap)', 'rinse(hand)']"
P35_104,washing,196,198,"['rinse(glass)', 'put-down(glass)', 'rinse(glass)']"
P35_104,washing,197,199,"['put-down(glass)', 'rinse(glass)', 'put-down(glass)']"
P35_104,washing,198,200,"['rinse(glass)', 'put-down(glass)', 'rinse(glass)']"
P35_104,washing,199,201,"['put-down(glass)', 'rinse(glass)', 'put-down(glass)']"
P35_104,washing,200,202,"['rinse(glass)', 'put-down(glass)', 'rinse(glass)']"
P35_104,washing,201,203,"['put-down(glass)', 'rinse(glass)', 'put-down(glass)']"
P35_104,washing,206,208,"['rinse(plate)', 'put-down(plate)', 'rinse(plate)']"
P35_104,washing,207,209,"['put-down(plate)', 'rinse(plate)', 'put-down(plate)']"
P35_104,washing,208,210,"['rinse(plate)', 'put-down(plate)', 'rinse(plate)']"
P35_104,washing,209,211,"['put-down(plate)', 'rinse(plate)', 'put-down(plate)']"
P35_104,washing,210,212,"['rinse(plate)', 'put-down(plate)', 'rinse(plate)']"
P35_104,washing,211,213,"['put-down(plate)', 'rinse(plate)', 'put-down(plate)']"
P35_104,washing,212,214,"['rinse(plate)', 'put-down(plate)', 'rinse(plate)']"
P35_104,washing,213,215,"['put-down(plate)', 'rinse(plate)', 'put-down(plate)']"
P35_104,washing,214,216,"['rinse(plate)', 'put-down(plate)', 'rinse(plate)']"
P35_104,washing,215,217,"['put-down(plate)', 'rinse(plate)', 'put-down(plate)']"
P35_104,washing,216,218,"['rinse(plate)', 'put-down(plate)', 'rinse(plate)']"
P35_104,washing,217,219,"['put-down(plate)', 'rinse(plate)', 'put-down(plate)']"
P35_104,washing,222,224,"['rinse(cutlery)', 'put-down(cutlery)', 'rinse(cutlery)']"
P35_104,washing,224,226,"['rinse(cutlery)', 'put-down(cutlery)', 'rinse(cutlery)']"
P35_104,washing,226,228,"['rinse(cutlery)', 'put-down(cutlery)', 'rinse(cutlery)']"
P35_104,drying,232,234,"['turn-off(tap)', 'pick-up(cloth)', 'dry(hand)']"
P35_104,drying,233,235,"['pick-up(cloth)', 'dry(hand)', 'put-down(cloth)']"
P35_104,washing,247,249,"['turn-on(tap)', 'rinse(plate)', 'turn-off(tap)']"
P35_104,washing,248,250,"['rinse(plate)', 'turn-off(tap)', 'put-down(plate)']"
P35_104,drying,251,253,"['pick-up(cloth)', 'dry(hand)', 'put-down(cloth)']"
P35_104,object_transfer,260,262,"['pick-up(lid)', 'close(container)', 'pick-up(container)']"
P35_104,stirring,290,292,"['pick-up(spoon)', 'stir(pasta)', 'put-down(spoon)']"
P35_104,object_transfer,305,307,"['pick-up(plate)', 'drain(plate)', 'put-down(plate)']"
P35_104,object_transfer,306,308,"['drain(plate)', 'put-down(plate)', 'pick-up(plate)']"
P35_104,object_transfer,307,309,"['put-down(plate)', 'pick-up(plate)', 'drain(plate)']"
P35_104,object_transfer,308,310,"['pick-up(plate)', 'drain(plate)', 'put-down(plate)']"
P35_104,object_transfer,309,311,"['drain(plate)', 'put-down(plate)', 'pick-up(plate)']"
P35_104,object_transfer,310,312,"['put-down(plate)', 'pick-up(plate)', 'drain(plate)']"
P35_104,object_transfer,311,313,"['pick-up(plate)', 'drain(plate)', 'put-down(plate)']"
P35_104,object_transfer,315,317,"['pick-up(plate)', 'drain(plate)', 'put-down(plate)']"
P35_104,object_transfer,316,318,"['drain(plate)', 'put-down(plate)', 'pick-up(plate)']"
P35_104,object_transfer,317,319,"['put-down(plate)', 'pick-up(plate)', 'drain(plate)']"
P35_104,object_transfer,318,320,"['pick-up(plate)', 'drain(plate)', 'put-down(plate)']"
P35_104,object_transfer,319,321,"['drain(plate)', 'put-down(plate)', 'pick-up(plate)']"
P35_104,object_transfer,320,322,"['put-down(plate)', 'pick-up(plate)', 'drain(plate)']"
P35_104,object_transfer,321,323,"['pick-up(plate)', 'drain(plate)', 'put-down(plate)']"
P35_104,object_transfer,322,324,"['drain(plate)', 'put-down(plate)', 'pick-up(plate)']"
P35_104,object_transfer,323,325,"['put-down(plate)', 'pick-up(plate)', 'drain(plate)']"
P35_104,object_transfer,324,326,"['pick-up(plate)', 'drain(plate)', 'put-down(plate)']"
P35_104,object_transfer,325,327,"['drain(plate)', 'put-down(plate)', 'pick-up(plate)']"
P35_104,object_transfer,326,328,"['put-down(plate)', 'pick-up(plate)', 'drain(plate)']"
P35_104,object_transfer,327,329,"['pick-up(plate)', 'drain(plate)', 'put-down(plate)']"
P35_104,object_transfer,331,333,"['pick-up(glass)', 'put-down(glass)', 'pick-up(glass)']"
P35_104,object_transfer,332,334,"['put-down(glass)', 'pick-up(glass)', 'drain(glass)']"
P35_104,object_transfer,333,335,"['pick-up(glass)', 'drain(glass)', 'put-down(glass)']"
P35_104,object_transfer,334,336,"['drain(glass)', 'put-down(glass)', 'pick-up(glass)']"
P35_104,object_transfer,335,337,"['put-down(glass)', 'pick-up(glass)', 'drain(glass)']"
P35_104,object_transfer,336,338,"['pick-up(glass)', 'drain(glass)', 'put-down(glass)']"
P35_104,object_transfer,337,339,"['drain(glass)', 'put-down(glass)', 'pick-up(glass)']"
P35_104,object_transfer,338,340,"['put-down(glass)', 'pick-up(glass)', 'drain(glass)']"
P35_104,object_transfer,339,341,"['pick-up(glass)', 'drain(glass)', 'put-down(glass)']"
P35_104,object_transfer,342,344,"['pick-up(container)', 'drain(container)', 'put-down(container)']"
P35_104,container_usage,368,370,"['open(fridge)', 'put-down(bottle)', 'close(fridge)']"
P35_104,washing,374,376,"['pick-up(glass)', 'rinse(glass)', 'put-down(glass)']"
P35_104,washing,375,377,"['rinse(glass)', 'put-down(glass)', 'pick-up(glass)']"
P35_104,washing,376,378,"['put-down(glass)', 'pick-up(glass)', 'wash(glass)']"
P35_104,washing,377,379,"['pick-up(glass)', 'wash(glass)', 'put-down(glass)']"
P35_104,washing,387,389,"['rinse(hand)', 'turn-off(tap)', 'dry(hand)']"
P35_104,stirring,390,392,"['pick-up(spoon)', 'stir(pasta)', 'put-down(spoon)']"
P35_104,washing,402,404,"['rinse(sponge)', 'turn-off(tap)', 'pick-up(soap)']"
P35_104,washing,403,405,"['turn-off(tap)', 'pick-up(soap)', 'pour(liquid:washing:up)']"
P35_104,washing,404,406,"['pick-up(soap)', 'pour(liquid:washing:up)', 'put-down(liquid:washing:up)']"
P35_104,object_transfer,407,409,"['pick-up(glass)', 'lather(glass)', 'pick-up(glass)']"
P35_104,object_transfer,408,410,"['lather(glass)', 'pick-up(glass)', 'lather(glass)']"
P35_104,washing,415,417,"['put-down(sponge)', 'turn-on(tap)', 'rinse(hand)']"
P35_104,washing,422,424,"['rinse(glass)', 'put-down(glass)', 'rinse(glass)']"
P35_104,washing,423,425,"['put-down(glass)', 'rinse(glass)', 'put-down(glass)']"
P35_104,washing,428,430,"['rinse(pan)', 'turn-off(tap)', 'put-down(pan)']"
P35_104,object_transfer,463,465,"['pick-up(container)', 'drain(container)', 'put-down(container)']"
P35_104,object_transfer,466,468,"['pick-up(glass)', 'drain(glass)', 'put-down(glass)']"
P35_104,object_transfer,467,469,"['drain(glass)', 'put-down(glass)', 'pick-up(glass)']"
P35_104,object_transfer,468,470,"['put-down(glass)', 'pick-up(glass)', 'drain(glass)']"
P35_104,object_transfer,469,471,"['pick-up(glass)', 'drain(glass)', 'put-down(glass)']"
P35_104,drying,481,483,"['pick-up(cloth)', 'dry(hand)', 'put-down(cloth)']"
P35_104,drying,482,484,"['dry(hand)', 'put-down(cloth)', 'open(drawer)']"
P35_104,container_usage,484,486,"['open(drawer)', 'pick-up(spoon)', 'close(drawer)']"
P35_104,object_transfer,522,524,"['pick-up(container)', 'pick-up(container)', 'put-down(container)']"
P35_104,pouring,533,535,"['pick-up(pasta)', 'pour(pasta)', 'pick-up(pasta)']"
P35_104,pouring,534,536,"['pour(pasta)', 'pick-up(pasta)', 'pour(pasta)']"
P35_104,pouring,535,537,"['pick-up(pasta)', 'pour(pasta)', 'pick-up(pasta)']"
P35_104,pouring,536,538,"['pour(pasta)', 'pick-up(pasta)', 'pour(pasta)']"
P35_104,pouring,537,539,"['pick-up(pasta)', 'pour(pasta)', 'pick-up(pasta)']"
P35_104,pouring,538,540,"['pour(pasta)', 'pick-up(pasta)', 'pour(pasta)']"
P35_104,pouring,539,541,"['pick-up(pasta)', 'pour(pasta)', 'pick-up(pasta)']"
P35_104,pouring,540,542,"['pour(pasta)', 'pick-up(pasta)', 'pour(pasta)']"
P35_104,pouring,541,543,"['pick-up(pasta)', 'pour(pasta)', 'pick-up(pasta)']"
P35_104,pouring,542,544,"['pour(pasta)', 'pick-up(pasta)', 'pour(pasta)']"
P35_104,pouring,543,545,"['pick-up(pasta)', 'pour(pasta)', 'pick-up(pasta)']"
P35_104,pouring,544,546,"['pour(pasta)', 'pick-up(pasta)', 'pour(pasta)']"
P35_104,pouring,545,547,"['pick-up(pasta)', 'pour(pasta)', 'pick-up(pasta)']"
P35_104,pouring,546,548,"['pour(pasta)', 'pick-up(pasta)', 'pour(pasta)']"
P35_104,pouring,547,549,"['pick-up(pasta)', 'pour(pasta)', 'pick-up(pasta)']"
P35_104,pouring,548,550,"['pour(pasta)', 'pick-up(pasta)', 'pour(pasta)']"
P35_104,pouring,549,551,"['pick-up(pasta)', 'pour(pasta)', 'pick-up(pasta)']"
P35_104,pouring,550,552,"['pour(pasta)', 'pick-up(pasta)', 'pour(pasta)']"
P35_104,pouring,551,553,"['pick-up(pasta)', 'pour(pasta)', 'pick-up(pasta)']"
P35_104,pouring,552,554,"['pour(pasta)', 'pick-up(pasta)', 'pour(pasta)']"
P35_104,pouring,553,555,"['pick-up(pasta)', 'pour(pasta)', 'pick-up(pasta)']"
P35_104,pouring,554,556,"['pour(pasta)', 'pick-up(pasta)', 'pour(pasta)']"
P35_104,pouring,555,557,"['pick-up(pasta)', 'pour(pasta)', 'pick-up(pasta)']"
P35_104,pouring,556,558,"['pour(pasta)', 'pick-up(pasta)', 'pour(pasta)']"
P35_104,washing,595,597,"['rinse(sponge)', 'turn-off(tap)', 'pick-up(soap)']"
P35_104,washing,596,598,"['turn-off(tap)', 'pick-up(soap)', 'pour(liquid:washing:up)']"
P35_104,washing,597,599,"['pick-up(soap)', 'pour(liquid:washing:up)', 'put-down(liquid:washing:up)']"
P35_104,washing,611,613,"['rinse(hand)', 'turn-off(tap)', 'pick-up(cloth)']"
P35_104,drying,612,614,"['turn-off(tap)', 'pick-up(cloth)', 'dry(hand)']"
P35_104,drying,613,615,"['pick-up(cloth)', 'dry(hand)', 'put-down(cloth)']"
P35_104,washing,625,627,"['pick-up(cloth)', 'turn-on(tap)', 'rinse(cloth)']"
P35_104,washing,626,628,"['turn-on(tap)', 'rinse(cloth)', 'turn-off(tap)']"
P35_104,washing,641,643,"['clean(top:counter)', 'turn-on(tap)', 'rinse(cloth)']"
P35_104,washing,642,644,"['turn-on(tap)', 'rinse(cloth)', 'turn-off(tap)']"
P35_104,washing,643,645,"['rinse(cloth)', 'turn-off(tap)', 'wring(cloth)']"
P35_104,drying,647,649,"['pick-up(cloth)', 'dry(hand)', 'put-down(cloth)']"
P35_104,object_transfer,661,663,"['pick-up(meat)', 'put-down(meat)', 'pick-up(meat)']"
P35_104,object_transfer,662,664,"['put-down(meat)', 'pick-up(meat)', 'put-down(meat)']"
P35_104,object_transfer,663,665,"['pick-up(meat)', 'put-down(meat)', 'pick-up(meat)']"
P35_104,object_transfer,664,666,"['put-down(meat)', 'pick-up(meat)', 'put-down(meat)']"
P35_104,object_transfer,665,667,"['pick-up(meat)', 'put-down(meat)', 'pick-up(meat)']"
P35_104,object_transfer,666,668,"['put-down(meat)', 'pick-up(meat)', 'put-down(meat)']"
P35_104,object_transfer,667,669,"['pick-up(meat)', 'put-down(meat)', 'pick-up(meat)']"
P35_104,object_transfer,668,670,"['put-down(meat)', 'pick-up(meat)', 'put-down(meat)']"
P35_104,object_transfer,669,671,"['pick-up(meat)', 'put-down(meat)', 'pick-up(meat)']"
P35_104,object_transfer,670,672,"['put-down(meat)', 'pick-up(meat)', 'put-down(meat)']"
P35_104,object_transfer,671,673,"['pick-up(meat)', 'put-down(meat)', 'wrap(meat)']"
P35_104,object_transfer,672,674,"['put-down(meat)', 'wrap(meat)', 'move(meat)']"
P35_104,cutting,680,682,"['cut(film:cling)', 'pick-up(meat)', 'put-down(meat)']"
P35_104,object_transfer,681,683,"['pick-up(meat)', 'put-down(meat)', 'pick-up(meat)']"
P35_104,object_transfer,682,684,"['put-down(meat)', 'pick-up(meat)', 'put-down(meat)']"
P35_104,object_transfer,683,685,"['pick-up(meat)', 'put-down(meat)', 'wrap(meat)']"
P35_104,object_transfer,684,686,"['put-down(meat)', 'wrap(meat)', 'move(meat)']"
P35_104,drying,687,689,"['pick-up(tissue)', 'dry(hand)', 'put-down(napkin)']"
P35_104,cutting,692,694,"['cut(film:cling)', 'pick-up(meat)', 'put-down(meat)']"
P35_104,object_transfer,693,695,"['pick-up(meat)', 'put-down(meat)', 'pick-up(meat)']"
P35_104,object_transfer,694,696,"['put-down(meat)', 'pick-up(meat)', 'put-down(meat)']"
P35_104,object_transfer,695,697,"['pick-up(meat)', 'put-down(meat)', 'wrap(meat)']"
P35_104,object_transfer,696,698,"['put-down(meat)', 'wrap(meat)', 'move(meat)']"
P35_104,drying,699,701,"['pick-up(tissue)', 'dry(hand)', 'put-down(napkin)']"
P35_104,cutting,704,706,"['cut(film:cling)', 'pick-up(meat)', 'put-down(meat)']"
P35_104,object_transfer,705,707,"['pick-up(meat)', 'put-down(meat)', 'pick-up(meat)']"
P35_104,object_transfer,706,708,"['put-down(meat)', 'pick-up(meat)', 'put-down(meat)']"
P35_104,object_transfer,707,709,"['pick-up(meat)', 'put-down(meat)', 'wrap(meat)']"
P35_104,object_transfer,708,710,"['put-down(meat)', 'wrap(meat)', 'move(meat)']"
P35_104,drying,711,713,"['pick-up(tissue)', 'dry(hand)', 'put-down(napkin)']"
P35_104,cutting,716,718,"['cut(film:cling)', 'pick-up(meat)', 'put-down(meat)']"
P35_104,object_transfer,719,721,"['put-down(meat)', 'wrap(meat)', 'move(meat)']"
P35_104,drying,722,724,"['pick-up(tissue)', 'dry(hand)', 'put-down(napkin)']"
P35_104,cutting,727,729,"['cut(film:cling)', 'pick-up(meat)', 'put-down(meat)']"
P35_104,object_transfer,728,730,"['pick-up(meat)', 'put-down(meat)', 'wrap(meat)']"
P35_104,drying,731,733,"['pick-up(tissue)', 'dry(hand)', 'put-down(napkin)']"
P35_104,washing,745,747,"['pick-up(soap)', 'pour(liquid:washing:up)', 'put-down(liquid:washing:up)']"
P35_104,washing,748,750,"['wash(hand)', 'rinse(hand)', 'turn-off(tap)']"
P35_104,washing,749,751,"['rinse(hand)', 'turn-off(tap)', 'pick-up(cloth)']"
P35_104,drying,750,752,"['turn-off(tap)', 'pick-up(cloth)', 'dry(hand)']"
P35_104,object_transfer,761,763,"['pick-up(lid)', 'close(container)', 'pick-up(container)']"
P35_105,washing,46,48,"['rinse(hand)', 'pick-up(cloth)', 'rinse(cloth)']"
P35_105,washing,47,49,"['pick-up(cloth)', 'rinse(cloth)', 'turn-off(tap)']"
P35_105,washing,50,52,"['clean(top:counter)', 'turn-on(tap)', 'rinse(cloth)']"
P35_105,washing,51,53,"['turn-on(tap)', 'rinse(cloth)', 'turn-off(tap)']"
P35_105,washing,52,54,"['rinse(cloth)', 'turn-off(tap)', 'put-down(cloth)']"
P35_105,object_transfer,78,80,"['pick-up(meat)', 'put-down(meat)', 'pick-up(meat)']"
P35_105,object_transfer,79,81,"['put-down(meat)', 'pick-up(meat)', 'put-down(meat)']"
P35_105,object_transfer,80,82,"['pick-up(meat)', 'put-down(meat)', 'pick-up(meat)']"
P35_105,object_transfer,81,83,"['put-down(meat)', 'pick-up(meat)', 'put-down(meat)']"
P35_105,object_transfer,82,84,"['pick-up(meat)', 'put-down(meat)', 'pick-up(meat)']"
P35_105,object_transfer,83,85,"['put-down(meat)', 'pick-up(meat)', 'put-down(meat)']"
P35_105,washing,88,90,"['turn-on(tap)', 'rinse(hand)', 'turn-off(tap)']"
P35_105,washing,89,91,"['rinse(hand)', 'turn-off(tap)', 'dry(hand)']"
P35_105,washing,112,114,"['rinse(cloth)', 'turn-off(tap)', 'put-down(cloth)']"
P35_105,flipping,122,124,"['flip(meat)', 'flip(meat)', 'flip(meat)']"
P35_105,container_usage,128,130,"['open(cupboard)', 'pick-up(plate)', 'close(cupboard)']"
P35_105,object_transfer,129,131,"['pick-up(plate)', 'close(cupboard)', 'put-down(plate)']"
P35_105,washing,155,157,"['turn-on(tap)', 'rinse(hand)', 'turn-off(tap)']"
P35_105,washing,156,158,"['rinse(hand)', 'turn-off(tap)', 'dry(hand)']"
P35_105,container_usage,186,188,"['open(cupboard)', 'pick-up(plate)', 'close(cupboard)']"
P35_105,object_transfer,187,189,"['pick-up(plate)', 'close(cupboard)', 'put-down(plate)']"
P35_105,washing,250,252,"['rinse(knife)', 'put-down(knife)', 'turn-off(tap)']"
P35_105,stirring,257,259,"['stir(mushroom)', 'adjust(hob)', 'stir(mushroom)']"
P35_105,stirring,258,260,"['adjust(hob)', 'stir(mushroom)', 'put-down(spoon)']"
P35_105,washing,265,267,"['turn-on(tap)', 'rinse(hand)', 'turn-off(tap)']"
P35_105,washing,266,268,"['rinse(hand)', 'turn-off(tap)', 'dry(hand)']"
P35_105,stirring,270,272,"['stir(mushroom)', 'adjust(hob)', 'stir(mushroom)']"
P35_105,stirring,271,273,"['adjust(hob)', 'stir(mushroom)', 'put-down(spoon)']"
P35_105,pouring,275,277,"['pick-up(oil)', 'open(oil)', 'pour(oil)']"
P35_105,pouring,276,278,"['open(oil)', 'pour(oil)', 'close(bottle:oil)']"
P35_105,pouring,277,279,"['pour(oil)', 'close(bottle:oil)', 'put-down(oil)']"
P35_105,stirring,282,284,"['stir(mushroom)', 'adjust(hob)', 'stir(mushroom)']"
P35_105,stirring,283,285,"['adjust(hob)', 'stir(mushroom)', 'put-down(spoon)']"
P35_105,stirring,287,289,"['pick-up(spoon)', 'stir(mushroom)', 'put-down(spoon)']"
P35_105,stirring,299,301,"['pick-up(spoon)', 'stir(mushroom)', 'put-down(spoon)']"
P35_105,stirring,344,346,"['stir(mushroom)', 'adjust(hob)', 'stir(mushroom)']"
P35_105,stirring,345,347,"['adjust(hob)', 'stir(mushroom)', 'put-down(spoon)']"
P35_105,pouring,349,351,"['pour(salt)', 'pick-up(salt)', 'pour(salt)']"
P35_105,stirring,352,354,"['pick-up(spoon)', 'stir(mushroom)', 'put-down(spoon)']"
P35_105,stirring,355,357,"['pick-up(spoon)', 'stir(mushroom)', 'put-down(spoon)']"
P35_105,stirring,372,374,"['pick-up(spoon)', 'stir(mushroom)', 'put-down(spoon)']"
P35_105,stirring,397,399,"['stir(mushroom)', 'adjust(hob)', 'stir(mushroom)']"
P35_105,stirring,398,400,"['adjust(hob)', 'stir(mushroom)', 'put-down(spoon)']"
P35_105,stirring,403,405,"['pick-up(spoon)', 'stir(mushroom)', 'put-down(spoon)']"
P35_105,pouring,416,418,"['pour(mushroom)', 'pour(mushroom)', 'pour(mushroom)']"
P35_105,pouring,417,419,"['pour(mushroom)', 'pour(mushroom)', 'pour(mushroom)']"
P35_105,pouring,418,420,"['pour(mushroom)', 'pour(mushroom)', 'pour(mushroom)']"
P35_105,pouring,419,421,"['pour(mushroom)', 'pour(mushroom)', 'pour(mushroom)']"
P35_105,pouring,420,422,"['pour(mushroom)', 'pour(mushroom)', 'pour(mushroom)']"
P35_107,washing,37,39,"['pick-up(glass)', 'wash(glass)', 'put-down(glass)']"
P35_107,washing,41,43,"['pick-up(glass)', 'wash(glass)', 'put-down(glass)']"
P35_107,washing,51,53,"['wash(plate)', 'put-down(plate)', 'wash(plate)']"
P35_107,washing,52,54,"['put-down(plate)', 'wash(plate)', 'put-down(plate)']"
P35_107,washing,55,57,"['wash(fork)', 'put-down(fork)', 'wash(knife)']"
P35_107,washing,56,58,"['put-down(fork)', 'wash(knife)', 'put-down(knife)']"
P35_107,washing,70,72,"['wash(fork)', 'put-down(fork)', 'wash(knife)']"
P35_107,washing,71,73,"['put-down(fork)', 'wash(knife)', 'put-down(knife)']"
P35_107,object_transfer,83,85,"['pick-up(plate)', 'lather(plate)', 'put-down(plate)']"
P35_107,object_transfer,84,86,"['lather(plate)', 'put-down(plate)', 'pick-up(plate)']"
P35_107,object_transfer,85,87,"['put-down(plate)', 'pick-up(plate)', 'lather(plate)']"
P35_107,object_transfer,86,88,"['pick-up(plate)', 'lather(plate)', 'put-down(plate)']"
P35_107,object_transfer,87,89,"['lather(plate)', 'put-down(plate)', 'pick-up(plate)']"
P35_107,object_transfer,88,90,"['put-down(plate)', 'pick-up(plate)', 'lather(plate)']"
P35_107,object_transfer,89,91,"['pick-up(plate)', 'lather(plate)', 'put-down(plate)']"
P35_107,object_transfer,92,94,"['pick-up(knife)', 'lather(knife)', 'put-down(knife)']"
P35_107,object_transfer,93,95,"['lather(knife)', 'put-down(knife)', 'take(fork)']"
P35_107,object_transfer,94,96,"['put-down(knife)', 'take(fork)', 'lather(fork)']"
P35_107,object_transfer,95,97,"['take(fork)', 'lather(fork)', 'put-down(fork)']"
P35_107,object_transfer,98,100,"['take(fork)', 'lather(fork)', 'put-down(fork)']"
P35_107,object_transfer,101,103,"['pick-up(spoon)', 'lather(spoon)', 'put-down(spoon)']"
P35_107,object_transfer,107,109,"['pick-up(spoon)', 'lather(spoon)', 'put-down(spoon)']"
P35_107,object_transfer,110,112,"['pick-up(knife)', 'lather(knife)', 'put-down(knife)']"
P35_107,washing,113,115,"['turn-on(tap)', 'rinse(sponge)', 'turn-off(tap)']"
P35_107,washing,114,116,"['rinse(sponge)', 'turn-off(tap)', 'pick-up(soap)']"
P35_107,washing,115,117,"['turn-off(tap)', 'pick-up(soap)', 'pour(liquid:washing:up)']"
P35_107,washing,116,118,"['pick-up(soap)', 'pour(liquid:washing:up)', 'put-down(liquid:washing:up)']"
P35_107,object_transfer,119,121,"['take(fork)', 'lather(fork)', 'put-down(fork)']"
P35_107,object_transfer,125,127,"['pick-up(glass)', 'lather(glass)', 'put-down(glass)']"
P35_107,object_transfer,126,128,"['lather(glass)', 'put-down(glass)', 'pick-up(glass)']"
P35_107,object_transfer,127,129,"['put-down(glass)', 'pick-up(glass)', 'lather(glass)']"
P35_107,object_transfer,128,130,"['pick-up(glass)', 'lather(glass)', 'put-down(glass)']"
P35_107,washing,131,133,"['put-down(sponge)', 'turn-on(tap)', 'rinse(hand)']"
P35_107,washing,132,134,"['turn-on(tap)', 'rinse(hand)', 'turn-off(tap)']"
P35_107,washing,133,135,"['rinse(hand)', 'turn-off(tap)', 'pick-up(cloth)']"
P35_107,drying,134,136,"['turn-off(tap)', 'pick-up(cloth)', 'dry(hand)']"
P35_107,drying,135,137,"['pick-up(cloth)', 'dry(hand)', 'put-down(cloth)']"
P35_107,washing,161,163,"['turn-on(tap)', 'rinse(glass)', 'put-down(glass)']"
P35_107,washing,162,164,"['rinse(glass)', 'put-down(glass)', 'rinse(glass)']"
P35_107,washing,163,165,"['put-down(glass)', 'rinse(glass)', 'put-down(glass)']"
P35_107,washing,170,172,"['rinse(plate)', 'put-down(plate)', 'rinse(plate)']"
P35_107,washing,171,173,"['put-down(plate)', 'rinse(plate)', 'put-down(plate)']"
P35_107,washing,172,174,"['rinse(plate)', 'put-down(plate)', 'rinse(plate)']"
P35_107,washing,173,175,"['put-down(plate)', 'rinse(plate)', 'put-down(plate)']"
